source,model,brand,price,depreciation,registration_date,coe_remaining_mths,mileage
Carbuyer,Mercedes-Benz S-Class S300L (COE till 02/2027),Mercedes-Benz,63800,14357,13/2/07,53,141000
Carbuyer,Maserati GranTurismo 4.2A (COE till 04/2031),Maserati,188000,21660,5/9/11,104,119946
Carbuyer,BMW 4 Series 420i Coupe M-Sport Sunroof,BMW,79888,37407,14/2/14,17,95388
Carbuyer,Honda Vezel 1.5A X,Honda,63800,13967,25/11/16,50,47000
Carbuyer,Toyota 86 2.0A High Grade (New 10-yr COE),Toyota,145800,14746,22/7/12,118,154000
Carbuyer,Toyota GR Supra 3.0A RZ,Toyota,287800,28835,22/4/21,103,7000
Carbuyer,Honda Stream 1.8A X (COE till 10/2028),Honda,73800,12031,22/10/08,73,152000
Carbuyer,Mercedes-Benz SL-Class SL280 (COE till 06/2026),Mercedes-Benz,86800,22711,23/6/96,45,137945
Carbuyer,Mercedes-Benz S-Class S400L Hybrid,Mercedes-Benz,130800,33873,21/5/14,20,92000
Carbuyer,Mazda RX-8 1.3A (COE till 11/2027),Mazda,60800,11601,16/4/08,62,140000
Carbuyer,Toyota Prius Plus Hybrid 1.8A,Toyota,140800,15678,23/11/20,98,15000
Carbuyer,Toyota Harrier Turbo 2.0A G (OPC),Toyota,125500,15966,30/4/19,79,36000
Carbuyer,Mercedes-Benz GLC-Class GLC250 4MATIC,Mercedes-Benz,162800,28232,28/6/17,57,36700
Carbuyer,BMW 5 Series 523i Highline (COE till 12/2030),BMW,99800,12030,20/12/10,99,170000
Carbuyer,Porsche Cayenne 3.6A Tip (New 10-yr COE),Porsche,172800,17299,29/8/12,119,160000
Carbuyer,Volkswagen Passat 1.8A TFSI Sunroof,Volkswagen,76200,17887,27/1/16,40,69214
Carbuyer,Honda Jazz 1.5A RS,Honda,76000,12188,27/3/18,66,80147
Carbuyer,Suzuki Swift Sport 1.6M (COE till 09/2030),Suzuki,73800,9137,11/3/10,96,110000
Carbuyer,Land Rover Range Rover Evoque 2.0A 5DR,Land,95800,24398,27/2/15,29,73000
Carbuyer,Infiniti Q50 2.0A T Premium,Infiniti,91800,15815,31/3/17,54,75000
Carbuyer,Mini Cooper S Clubman 2.0A,Mini,115800,19974,27/6/17,57,69000
Carbuyer,Porsche Macan S 3.0A PDK,Porsche,246800,37483,24/11/17,62,55000
Carbuyer,BMW M Series M850i Coupe xDrive,BMW,459800,44282,30/9/20,96,8500
Carbuyer,Subaru Levorg 1.6A GT-S,Subaru,79800,17517,30/5/16,44,83000
Carbuyer,Skoda Karoq 1.5A TSI Style,Skoda,135800,15291,8/3/20,94,33000
Carbuyer,Mercedes-Benz GLC-Class GLC250 AMG Line 4MATIC Sunroof,Mercedes-Benz,156800,24497,29/12/17,63,56000
Carbuyer,Subaru Forester 2.0i-L Sunroof,Subaru,56800,16352,21/9/15,36,109000
Carbuyer,Audi A5 Cabriolet 2.0A TFSI Quattro S-tronic (COE till 08/2030),Audi,97800,12343,8/6/10,95,94000
Carbuyer,Audi A4 2.0A TFSI S-tronic,Audi,132800,18526,19/10/18,73,54000
Carbuyer,BMW 7 Series 730Li Sunroof,BMW,211800,28360,28/2/18,65,69500
Carbuyer,BMW 2 Series 220i Coupe M-Sport Sunroof,BMW,74800,27450,24/10/14,25,85000
Carbuyer,Nissan NV200 1.6 Panel Van (A),Nissan,45800,9274,26/7/17,58,75140
Carbuyer,Mitsubishi Evolution 10 GSR (COE till 09/2028),Mitsubishi,172800,28436,26/9/08,72,111000
Carbuyer,Mazda MX-5 2.0A,Mazda,88800,19898,3/2/16,41,98500
Carbuyer,Mazda CX-5 2.0 (A),Mazda,119800,15526,9/10/19,84,55000
Carbuyer,Mercedes-Benz GLA-Class GLA180 Urban Edition,Mercedes-Benz,138800,18240,31/5/19,80,43333
Carbuyer,Mercedes-Benz GLA-Class GLA180 Urban Edition,Mercedes-Benz,132800,18286,30/1/19,76,50123
Carbuyer,Mercedes-Benz E-Class E200 Avantgarde,Mercedes-Benz,258800,25796,14/5/21,104,23242
Carbuyer,Honda CR-Z Hybrid 1.5 (A),Honda,39800,14131,29/6/10,33,132000
Carbuyer,Subaru XV 2.0i-S EyeSight,Subaru,85800,14245,20/2/18,65,105000
Carbuyer,Suzuki Swift Sport 1.6M (COE till 08/2030),Suzuki,72800,9106,30/9/10,95,158500
Carbuyer,Toyota Corolla Hatchback Hybrid 1.8A Ascent Sport,Toyota,118800,13479,28/10/20,97,31000
Carbuyer,Mercedes-Benz CLA-Class CLA180 AMG Line,Mercedes-Benz,109800,18121,12/1/17,62,87000
Carbuyer,Toyota Vellfire 2.4A X (COE till 11/2030),Toyota,107800,13076,29/12/10,98,110000
Carbuyer,Mercedes-Benz C-Class C200,Mercedes-Benz,104800,22345,24/6/16,45,70000
Carbuyer,Mercedes-Benz C-Class C180 Avantgarde,Mercedes-Benz,76800,25956,2/6/15,29,75000
Carbuyer,BMW M Series M4 Coupe,BMW,348800,50098,1/7/19,76,11500
Carbuyer,Audi A4 Mild Hybrid 2.0A TFSI S-tronic,Audi,170800,17836,18/3/21,102,9000
Carbuyer,Porsche 911 Turbo S Coupe 3.8A PDK (COE till 08/2030),Porsche,493800,61873,27/8/10,95,61200
Carbuyer,Mercedes-Benz C-Class C200 Avantgarde (COE till 08/2027),Mercedes-Benz,58800,11805,28/8/07,59,115000
Carbuyer,BMW 6 Series 640i Coupe Sunroof (COE till 04/2031),BMW,149800,17303,29/9/11,103,118000
Carbuyer,Mazda 6 2.0A,Mazda,130800,13606,29/7/21,106,8000
Carbuyer,Maserati GranTurismo Cambiocorsa (COE till 09/2031),Maserati,205800,22673,17/10/11,108,70000
Carbuyer,Lexus IS Hybrid IS300h Executive,Lexus,101800,21046,6/3/16,44,95000
Carbuyer,Land Rover Discovery Sport 2.0A Si4 SE 7-Seater,Land,124800,21249,29/3/17,54,75000
Carbuyer,Lamborghini Aventador LP700-4 (COE till 06/2031),Lamborghini,681800,77261,6/12/12,105,66000
Carbuyer,Honda Civic 1.6M VTi (COE till 11/2031),Honda,89800,9735,24/11/11,110,103000
Carbuyer,BMW M Series M3 Coupe Competition (COE till 05/2031),BMW,158800,18164,4/10/12,104,80000
Carbuyer,Mazda CX-3 2.0 Standard (A),Mazda,93333,12484,27/6/19,81,24883
Carbuyer,Nissan Qashqai 1.2A DIG-T,Nissan,52800,13907,29/12/15,39,103800
Carbuyer,BMW 5 Series 523i Sunroof (COE till 09/2030),BMW,88800,10995,21/1/11,96,130845
Carbuyer,Honda Vezel  1.5 X (A),Honda,65800,17868,2/1/16,40,71000
Carbuyer,Mercedes-Benz S-Class S500L Mild Hybrid AMG Line 4MATIC Premium,Mercedes-Benz,518888,45070,13/4/22,115,30
Carbuyer,DFSK EC35 Electric,DFSK,109800,11491,3/4/22,113,50
Carbuyer,Mitsubishi Attrage 1.2 CVT Style (A),Mitsubishi,70800,10007,7/2/19,81,38890
Carbuyer,Mercedes-Benz A-Class A200,Mercedes-Benz,51800,24041,7/2/14,21,130000
Carbuyer,Volkswagen Beetle Cabriolet 1.2A TSI,Volkswagen,122800,18110,28/9/18,72,30000
Carbuyer,Nissan Sylphy 1.6A Signature Series,Nissan,81800,11129,4/11/19,79,58000
Carbuyer,Hyundai Elantra 1.6A GLS S,Hyundai,62800,11993,5/5/17,55,63000
Carbuyer,Audi Q3 1.4A TFSI S-Tronic,Audi,169800,18633,18/12/20,99,10000
Carbuyer,Honda Vezel 1.5A X Honda Sensing,Honda,95500,12621,14/8/19,83,34900
Carbuyer,Honda Vezel 1.5A X Honda Sensing,Honda,98800,13096,14/8/19,83,27400
Carbuyer,Suzuki Every Turbo,Suzuki,52800,5913,16/7/21,106,100
Carbuyer,Honda Shuttle 1.5A G Honda Sensing,Honda,107000,11045,1/7/22,112,3800
Carbuyer,Honda Shuttle 1.5A G Honda Sensing,Honda,94800,10999,1/4/21,99,10600
Carbuyer,Volkswagen Sharan 2.0A TSI Sunroof,Volkswagen,161888,17950,8/4/20,94,10200
Carbuyer,Honda Shuttle 1.5A G Honda Sensing,Honda,97000,10962,19/4/21,103,13700
Carbuyer,Honda Freed 1.5A G Honda Sensing,Honda,136500,12867,24/3/22,114,370
Carbuyer,Honda Freed 1.5A G Honda Sensing,Honda,135500,12922,2/11/22,113,80
Carbuyer,Citroen Berlingo 1.5 BlueHDi [Euro VI] (A),Citroen,79800,9246,29/3/21,102,22000
Carbuyer,BMW X7 xDrive40i Pure Excellence 7-Seater,BMW,366800,42129,30/7/19,82,35000
Carbuyer,Honda Vezel 1.5A G Honda Sensing,Honda,125800,12458,13/5/22,116,5000
Carbuyer,Honda Stepwagon 1.5A Spada,Honda,157000,15940,6/10/21,105,9300
Carbuyer,Honda Odyssey Hybrid 2.0A e-HEV Absolute,Honda,201000,18854,5/9/22,116,150
Carbuyer,Nissan Urvan NV350 2.0A,Nissan,63500,6577,29/3/22,114,500
Carbuyer,Nissan NV200 1.6A DX,Nissan,64800,7411,5/7/21,104,10020
Carbuyer,Mercedes-Benz GLB-Class GLB200 AMG Line 7-Seater,Mercedes-Benz,204800,20874,19/7/21,106,2100
Carbuyer,Audi A5 Sportback 2.0A TFSI S-tronic Design,Audi,147500,23112,2/1/18,64,16100
Carbuyer,Audi A3 Sedan Mild Hybrid 1.5A TFSI S-tronic,Audi,160800,16938,14/9/21,108,8000
Carbuyer,BMW 5 Series 530i,BMW,157800,25287,29/8/17,59,65500
Carbuyer,BMW X7 xDrive40i Pure Excellence 7-Seater,BMW,458800,43339,7/1/21,105,2688
Carbuyer,BMW X5 xDrive45e Plug-in Hybrid xLine,BMW,379800,34169,30/11/21,110,2388
Carbuyer,Toyota Starlet (COE till 01/2031),Toyota,75800,9009,24/3/82,100,181988
Carbuyer,Toyota Crown Hybrid 2.5A RS,Toyota,279800,26361,23/11/21,110,4788
Carbuyer,Suzuki Every (New 5-yr COE),Suzuki,55800,11862,7/12/07,56,76188
Carbuyer,Lexus NX Turbo NX300,Lexus,195800,23249,11/4/19,85,24488
Carbuyer,Toyota Land Cruiser 4.6A X,Toyota,245800,31455,24/4/19,79,47588
Carbuyer,Nissan GTR 3.8A,Nissan,584800,57372,18/2/22,113,3588
Carbuyer,Toyota C-HR Hybrid 1.8A S,Toyota,155800,15436,3/3/22,113,88
Carbuyer,Mercedes-Benz C-Class C63 Coupe AMG Black Series (COE till 07/2031),Mercedes-Benz,325800,28220,9/7/12,106,42888
Carbuyer,BMW 3 Series Plug-in Hybrid 330e Luxury,BMW,262800,25442,30/8/21,107,6288
Carbuyer,Mercedes-Benz A-Class A35 AMG 4MATIC Premium Plus,Mercedes-Benz,285800,26654,3/10/22,114,588
Carbuyer,Mercedes-Benz C-Class Saloon C160 Avantgarde (A),Mercedes-Benz,163800,18211,30/7/20,94,22000
Carbuyer,Mercedes-Benz GLA-Class GLA200 Progressive (A),Mercedes-Benz,205800,21851,26/2/21,101,9500
Carbuyer,BMW 6 Series Gran Coupe 640i (A),BMW,110800,39809,19/12/13,15,118000
Carbuyer,Volkswagen Golf 1.4A TSI Highline,Volkswagen,120800,14173,31/3/20,90,16000
Carbuyer,Nissan NV350 2.5M,Nissan,53800,9383,5/5/18,67,140000
Carbuyer,MINI Cooper S 2.0A,MINI,81800,21685,30/10/15,37,40000
Carbuyer,Mercedes-Benz E-Class E250 CGI (COE till 07/2031),Mercedes-Benz,108800,12257,20/7/11,106,126220
Carbuyer,Mercedes-Benz E-Class E200 AMG Line Edition E,Mercedes-Benz,108800,23438,15/1/16,40,94780
Carbuyer,Mercedes-Benz A200 Saloon Sport,Mercedes-Benz,189800,17911,25/3/22,114,100
Carbuyer,Maserati GranTurismo 4.2A (COE till 03/2028),Maserati,129800,23500,13/3/08,66,159850
Carbuyer,Honda Odyssey 2.4A EX-S 8-Seater,Honda,48800,22095,14/3/14,18,155550
Carbuyer,Ford Focus 1.0A GTDI Titanium,Ford,59800,10599,23/8/17,59,64000
Carbuyer,BMW X2 sDrive18i M-Sport X,BMW,186800,17721,17/11/21,110,4500
Carbuyer,BMW X1 sDrive18i xLine,BMW,180800,16726,28/1/22,112,37
Carbuyer,BMW 3 Series 320i Gran Turismo,BMW,131800,20426,19/12/17,63,88000
Carbuyer,BMW 2 Series 225xe Plug-in Hybrid Active Tourer iPerformance,BMW,152800,19571,25/6/19,81,30000
Carbuyer,BMW 2 Series 218i Gran Coupe M-Sport,BMW,194800,18806,30/11/21,110,40
Carbuyer,Volkswagen Polo GP 1.2A TSI,Volkswagen,42800,14655,6/5/15,32,72000
Carbuyer,Volkswagen Golf R 5DR Sunroof (COE till 04/2031),Volkswagen,121800,14158,4/11/11,103,140000
Carbuyer,Volkswagen Golf 1.2A TSI,Volkswagen,63500,14148,17/11/16,50,78000
Carbuyer,Porsche Cayenne 3.6A Tip (COE till 09/2027),Porsche,96800,19078,21/6/08,60,120000
Carbuyer,Mitsubishi Lancer 1.6A (COE till 11/2023),Mitsubishi,14800,12534,11/10/08,14,128000
Carbuyer,Mercedes-Benz GLB-Class GLB200 Sport,Mercedes-Benz,190900,19564,7/1/21,105,3500
Carbuyer,Mercedes-Benz GLA-Class GLA200 Urban Sunroof,Mercedes-Benz,110800,20439,13/4/17,55,48000
Carbuyer,Mercedes-Benz GLA-Class GLA180 AMG Line,Mercedes-Benz,94800,19353,10/7/16,49,77000
Carbuyer,Mercedes-Benz E-Class E300 Cabriolet Mild Hybrid AMG Line Premium Plus Night Edition,Mercedes-Benz,340800,31949,6/10/21,105,5000
Carbuyer,BMW Z4 sDrive23i (COE till 07/2029),BMW,87800,12707,9/11/09,82,150000
Carbuyer,BMW 3 Series 320i Coupe Sunroof (COE till 09/2030),BMW,80800,10014,28/9/10,96,120000
Carbuyer,Mercedes-Benz B-Class B180 Style (A),Mercedes-Benz,74800,16194,25/7/16,46,133962
Carbuyer,BMW X1 sDrive18i (A),BMW,110800,18137,15/11/17,62,101042
Carbuyer,Lexus NX 300 2.0 Executive (A),Lexus,149800,22378,19/4/18,67,50987
Carbuyer,Subaru Levorg 1.6 GT-S (A),Subaru,91800,17226,3/10/17,54,97024
Carbuyer,Mazda RX-8 1.3A (COE till 03/2025),Mazda,40800,16082,19/3/10,30,106000
Carbuyer,Audi Q5 2.0A TFSI Quattro (COE till 05/2029),Audi,88800,13192,28/5/09,80,132000
Carbuyer,Honda Freed Hybrid 1.5A G,Honda,125800,14045,1/4/21,99,10000
Carbuyer,Kia Sorento 2.4A SX,Kia,175000,19597,16/10/20,97,23000
Carbuyer,Bentley Flying Spur 4.0A V8,Bentley,550000,76548,11/7/17,62,55000
Carbuyer,Bentley Continental GT 4.0A V8,Bentley,238800,280874,25/3/13,72,52000
Carbuyer,Ferrari 458 Italia (COE till 06/2030),Ferrari,518800,66303,22/1/11,93,80000
Carbuyer,Mercedes-Benz C-Class C180K Avantgarde (COE till 04/2031),Mercedes-Benz,85800,9923,27/4/11,103,148000
Carbuyer,BMW 2 Series 225xe Plug-in Hybrid Active Tourer,BMW,120800,18592,26/4/18,67,55000
Carbuyer,Volkswagen Passat 1.8A TFSI,Volkswagen,115800,16420,11/8/18,74,78000
Carbuyer,Porsche Taycan 4 Cross Turismo,Porsche,538888,58428,26/11/21,110,10
Carbuyer,Porsche 911 C2 Cabriolet 3.0A PDK,Porsche,529800,74015,5/2/18,67,50000
Carbuyer,Mercedes-Benz GLA-Class GLA200 Sport Premium Plus,Mercedes-Benz,219800,23449,20/1/22,112,10
Carbuyer,Mercedes-Benz GLA-Class GLA200 AMG Line Premium Plus,Mercedes-Benz,225800,24235,30/12/21,111,10
Carbuyer,Lexus RX350L Premium 7-Seater,Lexus,196800,24593,31/10/18,73,100000
Carbuyer,Lamborghini Urus,Lamborghini,968000,90088,15/10/21,109,4000
Carbuyer,Honda Vezel Hybrid 1.5A e:HEV X Honda Sensing,Honda,150800,16741,9/8/21,108,10
Carbuyer,Honda Vezel Hybrid 1.5A e:HEV X Honda Sensing,Honda,150800,16786,30/8/21,107,10
Carbuyer,BMW X7 xDrive40i Pure Excellence 7-Seater,BMW,348800,40255,27/6/19,81,66000
Carbuyer,Porsche 911 C4 Coupe (COE till 04/2029),Porsche,242282,36392,23/9/09,79,112300
Carbuyer,Mercedes-Benz GLA-Class GLA180 (A),Mercedes-Benz,150800,17102,24/7/20,94,11600
Carbuyer,Honda Integra 2.0M (COE till 05/2026),Honda,105800,28291,7/12/06,44,20000
Carbuyer,Mercedes-Benz CLA-Class CLA200,Mercedes-Benz,88888,20310,19/5/16,44,143000
Carbuyer,Honda Civic Type R 2.0M (COE till 05/2029),Honda,124500,18465,9/1/09,80,144000
Carbuyer,Porsche Boxster 2.7A Tip (COE till 04/2029),Porsche,97800,14690,6/1/01,79,172000
Carbuyer,BMW M Series M3 Sedan Competition Package (COE till 09/2031),BMW,232800,25671,29/9/11,108,110000
Carbuyer,BMW 7 Series 740Li M-Sport,BMW,360000,38934,27/12/19,87,23000
Carbuyer,BMW 3 Series 335i Coupe M-Sport Sunroof (COE till 05/2029),BMW,110000,16315,20/8/09,80,165000
Carbuyer,Toyota Yaris Cross 1.5A,Toyota,107800,11565,13/10/21,109,3800
Carbuyer,SEAT Ateca 1.4A TSI Style,SEAT,116800,14389,26/9/19,84,30000
Carbuyer,Mitsubishi ASX 2.0A,Mitsubishi,59800,13684,25/5/16,44,99216
Carbuyer,Mazda CX-5 2.0A Luxury,Mazda,150800,15294,8/6/21,107,8188
Carbuyer,Mazda CX-5 2.0A,Mazda,142800,15365,15/3/21,102,9998
Carbuyer,Honda Stream 1.8A (COE till 09/2023),Honda,18800,3135,9/3/08,71,136188
Carbuyer,Honda Civic 1.5A VTEC Turbo Sunroof,Honda,92800,15373,12/11/17,63,62188
Carbuyer,Chevrolet Captiva 2.4A,Chevrolet,79800,13593,30/8/17,59,60000
Carbuyer,Porsche Cayenne 3.0A Tip,Porsche,336800,42625,25/1/19,76,40388
Carbuyer,Mercedes-Benz CLA-Class CLA180 AMG Line,Mercedes-Benz,194800,18573,14/1/22,112,1988
Carbuyer,Toyota Dyna 150 3.0M,Toyota,52300,13097,8/11/16,47,11000
Carbuyer,Citroen Berlingo 1.5A BlueHDi,Citroen,78800,9353,15/1/21,100,13805
Carbuyer,Mercedes-Benz GLE-Class GLE400 4MATIC,Mercedes-Benz,298800,33693,16/1/20,88,15668
Carbuyer,Honda Vezel 1.5A G,Honda,121688,12723,22/9/21,108,50
Carbuyer,Honda Fit 1.3A Honda Sensing,Honda,99688,10440,27/12/21,111,50
Carbuyer,Volkswagen Passat 1.8A TFSI Sunroof,Volkswagen,142800,15290,15/10/20,97,17000
Carbuyer,Volkswagen CC 2.0A TSI,Volkswagen,89800,24725,17/6/15,33,170000
Carbuyer,Rolls Royce Phantom EWB,Rolls,2400000,266884,30/7/20,94,20000
Carbuyer,Porsche Boxster 2.7A PDK,Porsche,162888,112252,9/4/13,132,77000
Carbuyer,Mercedes-Benz GLA-Class GLA180 Urban Edition,Mercedes-Benz,144500,17233,23/1/20,88,28000
Carbuyer,Mercedes-Benz G-Class G63 AMG 4MATIC,Mercedes-Benz,820888,75799,22/11/21,110,500
Carbuyer,Nissan X-Trail  2.5 Sunroof (A) (Past Model),Nissan,59800,13045,5/11/16,44,96000
Carbuyer,Toyota Vios 1.5A E,Toyota,16800,12696,1/8/09,15,100000
Carbuyer,BMW 5 Series 520i,BMW,208888,22076,14/8/20,95,31000
Carbuyer,Porsche Macan S 3.0A PDK,Porsche,230000,37250,21/6/17,57,68000
Carbuyer,Mercedes-Benz CLA-Class CLA180 Urban,Mercedes-Benz,126800,18695,8/2/18,70,47000
Carbuyer,Land Rover Discovery 2.0A Si4 HSE 7-Seater,Land,275000,27637,9/1/20,95,18500
Carbuyer,BMW 3 Series 316i,BMW,45800,20897,21/2/14,17,66000
Carbuyer,Volkswagen Beetle 1.2 TSI DSG (A),Volkswagen,108800,14730,15/5/19,80,29980
Carbuyer,BMW X1 sDrive20i M Sport (A),BMW,173800,18593,27/8/20,95,15280
Carbuyer,Audi A4 1.8A TFSI MU,Audi,46300,17655,30/8/14,23,110800
Carbuyer,Porsche Cayenne 3.0 (A),Porsche,395800,40128,28/12/20,99,9600
Carbuyer,Porsche Macan S 3.0A PDK,Porsche,188888,38133,27/4/16,43,93000
Carbuyer,BMW 5 Series 528i Sport Pro,BMW,119888,24328,14/6/16,45,85000
Carbuyer,Skoda Kodiaq 1.4A TSI Ambition Plus,Skoda,159777,17650,27/11/20,98,29000
Carbuyer,CITROEN BERLINGO 1.5 BLUEHDI 5MT L2,CITROEN,73777,9231,13/8/20,95,43000
Carbuyer,Porsche Macan 2.0A PDK,Porsche,233500,35836,28/12/17,63,80000
Carbuyer,Porsche Macan 2.0A PDK,Porsche,299800,32551,30/7/20,94,20000
Carbuyer,Mitsubishi Lancer 1.6M (COE till 04/2023),Mitsubishi,11800,19940,4/9/08,84,72000
Carbuyer,Mercedes-Benz C-Class C180,Mercedes-Benz,65800,28643,6/4/14,20,123000
Carbuyer,Lamborghini Gallardo LP560-4 (COE till 04/2031),Lamborghini,333800,38556,1/6/12,103,58000
Carbuyer,Lamborghini Aventador LP700-4 (New 10-yr COE),Lamborghini,728000,52882,28/11/12,122,14888
Carbuyer,Kia Cerato Forte Koup 1.6M SX Sunroof (COE till 01/2025),Kia,28800,11986,29/1/10,28,160000
Carbuyer,BMW 7 Series 730Li Sunroof (COE till 09/2031),BMW,122800,13529,27/2/12,108,158000
Carbuyer,BMW 7 Series 730Li Sunroof (COE till 08/2030),BMW,99500,12446,29/10/10,95,184000
Carbuyer,Aston Martin DB9 Coupe 6.0A (COE till 03/2028),Aston,232800,42254,3/8/08,66,100000
Carbuyer,Volvo S60 T5,Volvo,103800,15137,23/7/18,70,82200
Carbuyer,Toyota Corolla Altis 1.6A (COE till 04/2024),Toyota,18388,11167,28/4/09,19,120000
Carbuyer,Ferrari F430 F1 (COE till 07/2027),Ferrari,288800,58857,1/8/08,58,26000
Carbuyer,Honda S2000 2.0M (COE till 02/2028),Honda,179800,32814,26/2/08,65,20000
Carbuyer,Mercedes-Benz S-Class S320L,Mercedes-Benz,208000,38713,27/4/16,43,39000
Carbuyer,Porsche 911 Carrera S Cabriolet (COE till 04/2029),Porsche,237000,35599,6/5/09,79,88888
Carbuyer,Porsche Cayman S 3.4A (COE till 08/2028),Porsche,147800,24735,25/8/08,71,134000
Carbuyer,KIA FORTE K3 1.6A,KIA,69800,11084,13/6/18,69,80000
Carbuyer,B.M.W. 530I M-SPORT AUTO,B.M.W.,220800,26652,18/6/19,81,54000
Carbuyer,HONDA S2000 2.2 M,HONDA,158800,33504,6/8/07,56,6000
Carbuyer,KIA CERATO 1.6(A) LX,KIA,79800,11136,5/6/19,80,64000
Carbuyer,TOYOTA VIOS E AUTO,TOYOTA,11800,18645,24/4/08,84,152000
Carbuyer,Maserati Levante 3.0 V6 (A),Maserati,380800,40353,12/4/20,98,18750
Carbuyer,TOYOTA LEXUS NX300 5DR SUV (AT)(4WD) EXECUTIVE,TOYOTA,181800,21451,1/2/20,87,27408
Carbuyer,B.M.W. X3 SDRIVE 20I ADAPTIVE HL LED FL,B.M.W.,205800,22151,30/9/20,96,17800
Carbuyer,MINI COOPER D HATCHBACK D/AB DSC LED,MINI,63800,18377,23/10/15,37,75503
Carbuyer,Subaru Forester 2.0XT Sunroof,Subaru,66900,16095,28/3/16,42,78000
Carbuyer,LAMBORGHINI HURACAN LP580-2,LAMBORGHINI,728000,100002,4/6/18,67,5000
Carbuyer,MERCEDES BENZ S320L (R19 LED),MERCEDES,180000,28915,8/2/16,46,79000
Carbuyer,Aston Martin V8 Vantage Roadster 4.7A (COE till 09/2030),Aston,198800,24614,14/10/10,96,35000
Carbuyer,Bentley Continental Flying Spur 6.0A (COE till 03/2026),Bentley,96800,27711,3/3/06,41,102000
Carbuyer,Maserati Quattroporte S 3.0A,Maserati,155800,60608,27/11/13,14,82000
Carbuyer,Renault Fluence Diesel 1.5A dCi,Renault,58800,11249,31/7/17,58,82202
Carbuyer,Audi A3 Sedan 1.4A TFSI S-tronic Ambiente,Audi,62900,16677,30/10/15,37,85780
Carbuyer,Nissan Teana 2.0A,Nissan,41800,18210,19/4/14,19,85000
Carbuyer,Volkswagen Golf Mild Hybrid 1.5A eTSI DSG Life,Volkswagen,145800,15780,9/7/21,108,3180
Carbuyer,Audi A4 1.4A TFSI S-tronic Design,Audi,99880,18280,20/3/17,54,47200
Carbuyer,BMW 5 Series 530i Luxury,BMW,145800,24533,28/4/17,55,89000
Carbuyer,HONDA ACCORD 2.0 A (COE till 12/2026),HONDA,43800,10261,12/11/06,51,165460
Carbuyer,PORSCHE  911 CARRERA 4S A (COE till 06/2030),PORSCHE,275000,35393,6/11/10,93,96750
Carbuyer,Volkswagen Polo GP 1.2A TSI Sunroof,Volkswagen,61800,11458,28/9/17,60,60145
Carbuyer,Toyota Vios 1.5A E (COE till 11/2027),Toyota,45800,8739,17/1/08,62,129700
Carbuyer,Toyota Sienta Hybrid 1.5A X,Toyota,99800,12061,3/3/20,89,14235
Carbuyer,Toyota Sienta Hybrid 1.5A X,Toyota,114800,12766,18/2/21,101,17000
Carbuyer,Toyota Sienta Hybrid 1.5A X,Toyota,97800,11804,26/3/20,90,13254
Carbuyer,Toyota Sienta Hybrid 1.5A X,Toyota,102800,11793,8/6/20,95,27256
Carbuyer,Toyota Sienta Hybrid 1.5A X,Toyota,102800,11755,9/10/20,96,17285
Carbuyer,Toyota Sienta Hybrid 1.5A X,Toyota,103800,11745,13/10/20,97,18152
Carbuyer,Toyota Sienta Hybrid 1.5A G,Toyota,89800,13873,29/3/18,66,58780
Carbuyer,Toyota Estima 2.4A Aeras 8-Seater (COE till 05/2028),Toyota,71800,12618,13/5/08,68,130000
Carbuyer,Mercedes-Benz GLB-Class GLB200 AMG Line Premium 7-Seater,Mercedes-Benz,210800,21471,14/5/21,104,14000
Carbuyer,Toyota Camry 2.4A (COE till 02/2029),Toyota,53800,8289,21/4/09,77,141252
Carbuyer,Renault Grand Scenic Diesel 1.5A dCi Sunroof,Renault,47800,12368,28/8/15,35,89158
Carbuyer,Porsche Cayenne S Diesel 4.2A Tip,Porsche,238800,56190,5/8/15,32,78000
Carbuyer,Nissan Note 1.2A,Nissan,79800,9721,18/8/20,95,20500
Carbuyer,Nissan Note 1.2A,Nissan,57800,10799,19/10/17,61,63330
Carbuyer,Mitsubishi Lancer EX 1.5A GLX (COE till 08/2023),Mitsubishi,13800,14728,13/8/08,132,118952
Carbuyer,Mercedes-Benz GLC-Class GLC250 4MATIC,Mercedes-Benz,119800,25972,4/5/16,42,82500
Carbuyer,Mercedes-Benz GLB-Class GLB200 AMG Line Premium Plus,Mercedes-Benz,224800,22042,24/8/21,107,700
Carbuyer,Mercedes-Benz GLB-Class GLB180 Progressive,Mercedes-Benz,203800,20223,23/9/21,108,8015
Carbuyer,Mercedes-Benz GLB-Class GLB180 Progressive,Mercedes-Benz,203800,20223,23/9/21,108,5888
Carbuyer,Mercedes-Benz GLA-Class GLA180 Urban Edition,Mercedes-Benz,136800,16943,28/11/19,86,46783
Carbuyer,Mercedes-Benz GLA-Class GLA45 AMG 4MATIC,Mercedes-Benz,218800,29343,1/2/19,75,31300
Carbuyer,Mercedes-Benz E-Class E300 Exclusive,Mercedes-Benz,186800,23073,19/9/18,72,132145
Carbuyer,Mercedes-Benz E-Class E250 CGI (COE till 07/2030),Mercedes-Benz,91800,11651,21/7/10,94,133500
Carbuyer,Honda Vezel 1.5A S,Honda,68800,13562,1/11/17,52,64000
Carbuyer,Honda Vezel 1.5A X,Honda,86800,12727,31/12/18,75,23000
Carbuyer,Honda Vezel Hybrid 1.5A RS,Honda,65800,15271,28/10/16,49,81686
